severity,issue_type,product_id,product_name,variant_id,color,size,current_value,suggested_value,safe_auto_fix_candidate,requires_manual_decision,recommended_action,notes
"medium","Search discoverability failures","41","Purchase Save Perf 1780107202476-8676-2","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107202476-8676-2"",""purchase-save-perf-1780107202476-8676-2"",""PSP-1780107202476-8676-2""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","41","Purchase Save Perf 1780107202476-8676-2","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","41","Purchase Save Perf 1780107202476-8676-2","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","41","Purchase Save Perf 1780107202476-8676-2","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107202476-8676-2"",""purchase-save-perf-1780107202476-8676-2"",""PSP-1780107202476-8676-2""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","41","Purchase Save Perf 1780107202476-8676-2","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","42","Purchase Save Perf 1780107202476-8676-3","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","42","Purchase Save Perf 1780107202476-8676-3","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","42","Purchase Save Perf 1780107202476-8676-3","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","42","Purchase Save Perf 1780107202476-8676-3","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","42","Purchase Save Perf 1780107202476-8676-3","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107202476-8676-3"",""purchase-save-perf-1780107202476-8676-3"",""PSP-1780107202476-8676-3""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","42","Purchase Save Perf 1780107202476-8676-3","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","42","Purchase Save Perf 1780107202476-8676-3","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","42","Purchase Save Perf 1780107202476-8676-3","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107202476-8676-3"",""purchase-save-perf-1780107202476-8676-3"",""PSP-1780107202476-8676-3""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","42","Purchase Save Perf 1780107202476-8676-3","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","43","Purchase Save Perf 1780107202476-8676-4","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","43","Purchase Save Perf 1780107202476-8676-4","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","43","Purchase Save Perf 1780107202476-8676-4","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","43","Purchase Save Perf 1780107202476-8676-4","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","43","Purchase Save Perf 1780107202476-8676-4","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107202476-8676-4"",""purchase-save-perf-1780107202476-8676-4"",""PSP-1780107202476-8676-4""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","43","Purchase Save Perf 1780107202476-8676-4","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","43","Purchase Save Perf 1780107202476-8676-4","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","43","Purchase Save Perf 1780107202476-8676-4","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107202476-8676-4"",""purchase-save-perf-1780107202476-8676-4"",""PSP-1780107202476-8676-4""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","43","Purchase Save Perf 1780107202476-8676-4","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","44","Purchase Save Perf 1780107202476-8676-5","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","44","Purchase Save Perf 1780107202476-8676-5","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","44","Purchase Save Perf 1780107202476-8676-5","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","44","Purchase Save Perf 1780107202476-8676-5","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","44","Purchase Save Perf 1780107202476-8676-5","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107202476-8676-5"",""purchase-save-perf-1780107202476-8676-5"",""PSP-1780107202476-8676-5""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","44","Purchase Save Perf 1780107202476-8676-5","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","44","Purchase Save Perf 1780107202476-8676-5","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","44","Purchase Save Perf 1780107202476-8676-5","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107202476-8676-5"",""purchase-save-perf-1780107202476-8676-5"",""PSP-1780107202476-8676-5""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","44","Purchase Save Perf 1780107202476-8676-5","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","45","Purchase Save Perf 1780107245420-69402-1","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","45","Purchase Save Perf 1780107245420-69402-1","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","45","Purchase Save Perf 1780107245420-69402-1","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","45","Purchase Save Perf 1780107245420-69402-1","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","45","Purchase Save Perf 1780107245420-69402-1","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107245420-69402-1"",""purchase-save-perf-1780107245420-69402-1"",""PSP-1780107245420-69402-1""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","45","Purchase Save Perf 1780107245420-69402-1","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","45","Purchase Save Perf 1780107245420-69402-1","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","45","Purchase Save Perf 1780107245420-69402-1","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107245420-69402-1"",""purchase-save-perf-1780107245420-69402-1"",""PSP-1780107245420-69402-1""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","45","Purchase Save Perf 1780107245420-69402-1","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","46","Purchase Save Perf 1780107245420-69402-2","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","46","Purchase Save Perf 1780107245420-69402-2","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","46","Purchase Save Perf 1780107245420-69402-2","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","46","Purchase Save Perf 1780107245420-69402-2","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","46","Purchase Save Perf 1780107245420-69402-2","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107245420-69402-2"",""purchase-save-perf-1780107245420-69402-2"",""PSP-1780107245420-69402-2""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","46","Purchase Save Perf 1780107245420-69402-2","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","46","Purchase Save Perf 1780107245420-69402-2","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","46","Purchase Save Perf 1780107245420-69402-2","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107245420-69402-2"",""purchase-save-perf-1780107245420-69402-2"",""PSP-1780107245420-69402-2""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","46","Purchase Save Perf 1780107245420-69402-2","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","47","Purchase Save Perf 1780107245420-69402-3","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","47","Purchase Save Perf 1780107245420-69402-3","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","47","Purchase Save Perf 1780107245420-69402-3","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","47","Purchase Save Perf 1780107245420-69402-3","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","47","Purchase Save Perf 1780107245420-69402-3","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107245420-69402-3"",""purchase-save-perf-1780107245420-69402-3"",""PSP-1780107245420-69402-3""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","47","Purchase Save Perf 1780107245420-69402-3","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","47","Purchase Save Perf 1780107245420-69402-3","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","47","Purchase Save Perf 1780107245420-69402-3","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107245420-69402-3"",""purchase-save-perf-1780107245420-69402-3"",""PSP-1780107245420-69402-3""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","47","Purchase Save Perf 1780107245420-69402-3","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","48","Purchase Save Perf 1780107245420-69402-4","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","48","Purchase Save Perf 1780107245420-69402-4","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","48","Purchase Save Perf 1780107245420-69402-4","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","48","Purchase Save Perf 1780107245420-69402-4","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","48","Purchase Save Perf 1780107245420-69402-4","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107245420-69402-4"",""purchase-save-perf-1780107245420-69402-4"",""PSP-1780107245420-69402-4""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","48","Purchase Save Perf 1780107245420-69402-4","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","48","Purchase Save Perf 1780107245420-69402-4","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","48","Purchase Save Perf 1780107245420-69402-4","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107245420-69402-4"",""purchase-save-perf-1780107245420-69402-4"",""PSP-1780107245420-69402-4""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","48","Purchase Save Perf 1780107245420-69402-4","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","49","Purchase Save Perf 1780107245420-69402-5","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","49","Purchase Save Perf 1780107245420-69402-5","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","49","Purchase Save Perf 1780107245420-69402-5","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","49","Purchase Save Perf 1780107245420-69402-5","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","49","Purchase Save Perf 1780107245420-69402-5","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107245420-69402-5"",""purchase-save-perf-1780107245420-69402-5"",""PSP-1780107245420-69402-5""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","49","Purchase Save Perf 1780107245420-69402-5","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","49","Purchase Save Perf 1780107245420-69402-5","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","49","Purchase Save Perf 1780107245420-69402-5","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107245420-69402-5"",""purchase-save-perf-1780107245420-69402-5"",""PSP-1780107245420-69402-5""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","49","Purchase Save Perf 1780107245420-69402-5","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","50","Purchase Save Perf 1780107399735-19711-1","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","50","Purchase Save Perf 1780107399735-19711-1","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","50","Purchase Save Perf 1780107399735-19711-1","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","50","Purchase Save Perf 1780107399735-19711-1","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","50","Purchase Save Perf 1780107399735-19711-1","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107399735-19711-1"",""purchase-save-perf-1780107399735-19711-1"",""PSP-1780107399735-19711-1""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","50","Purchase Save Perf 1780107399735-19711-1","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","50","Purchase Save Perf 1780107399735-19711-1","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","50","Purchase Save Perf 1780107399735-19711-1","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107399735-19711-1"",""purchase-save-perf-1780107399735-19711-1"",""PSP-1780107399735-19711-1""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","50","Purchase Save Perf 1780107399735-19711-1","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","51","Purchase Save Perf 1780107399735-19711-2","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","51","Purchase Save Perf 1780107399735-19711-2","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","51","Purchase Save Perf 1780107399735-19711-2","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","51","Purchase Save Perf 1780107399735-19711-2","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","51","Purchase Save Perf 1780107399735-19711-2","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107399735-19711-2"",""purchase-save-perf-1780107399735-19711-2"",""PSP-1780107399735-19711-2""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","51","Purchase Save Perf 1780107399735-19711-2","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","51","Purchase Save Perf 1780107399735-19711-2","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","51","Purchase Save Perf 1780107399735-19711-2","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107399735-19711-2"",""purchase-save-perf-1780107399735-19711-2"",""PSP-1780107399735-19711-2""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","51","Purchase Save Perf 1780107399735-19711-2","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","52","Purchase Save Perf 1780107399735-19711-3","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","52","Purchase Save Perf 1780107399735-19711-3","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","52","Purchase Save Perf 1780107399735-19711-3","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","52","Purchase Save Perf 1780107399735-19711-3","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","52","Purchase Save Perf 1780107399735-19711-3","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107399735-19711-3"",""purchase-save-perf-1780107399735-19711-3"",""PSP-1780107399735-19711-3""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","52","Purchase Save Perf 1780107399735-19711-3","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","52","Purchase Save Perf 1780107399735-19711-3","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","52","Purchase Save Perf 1780107399735-19711-3","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107399735-19711-3"",""purchase-save-perf-1780107399735-19711-3"",""PSP-1780107399735-19711-3""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","52","Purchase Save Perf 1780107399735-19711-3","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","53","Purchase Save Perf 1780107399735-19711-4","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","53","Purchase Save Perf 1780107399735-19711-4","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","53","Purchase Save Perf 1780107399735-19711-4","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","53","Purchase Save Perf 1780107399735-19711-4","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","53","Purchase Save Perf 1780107399735-19711-4","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107399735-19711-4"",""purchase-save-perf-1780107399735-19711-4"",""PSP-1780107399735-19711-4""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","53","Purchase Save Perf 1780107399735-19711-4","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","53","Purchase Save Perf 1780107399735-19711-4","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","53","Purchase Save Perf 1780107399735-19711-4","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107399735-19711-4"",""purchase-save-perf-1780107399735-19711-4"",""PSP-1780107399735-19711-4""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","53","Purchase Save Perf 1780107399735-19711-4","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","54","Purchase Save Perf 1780107399735-19711-5","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","54","Purchase Save Perf 1780107399735-19711-5","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","54","Purchase Save Perf 1780107399735-19711-5","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","54","Purchase Save Perf 1780107399735-19711-5","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","54","Purchase Save Perf 1780107399735-19711-5","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107399735-19711-5"",""purchase-save-perf-1780107399735-19711-5"",""PSP-1780107399735-19711-5""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","54","Purchase Save Perf 1780107399735-19711-5","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","54","Purchase Save Perf 1780107399735-19711-5","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","54","Purchase Save Perf 1780107399735-19711-5","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107399735-19711-5"",""purchase-save-perf-1780107399735-19711-5"",""PSP-1780107399735-19711-5""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","54","Purchase Save Perf 1780107399735-19711-5","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","55","Purchase Save Perf 1780107627699-17428-1","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","55","Purchase Save Perf 1780107627699-17428-1","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","55","Purchase Save Perf 1780107627699-17428-1","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","55","Purchase Save Perf 1780107627699-17428-1","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","55","Purchase Save Perf 1780107627699-17428-1","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107627699-17428-1"",""purchase-save-perf-1780107627699-17428-1"",""PSP-1780107627699-17428-1""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","55","Purchase Save Perf 1780107627699-17428-1","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","55","Purchase Save Perf 1780107627699-17428-1","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","55","Purchase Save Perf 1780107627699-17428-1","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107627699-17428-1"",""purchase-save-perf-1780107627699-17428-1"",""PSP-1780107627699-17428-1""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","55","Purchase Save Perf 1780107627699-17428-1","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","56","Purchase Save Perf 1780107627699-17428-2","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","56","Purchase Save Perf 1780107627699-17428-2","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","56","Purchase Save Perf 1780107627699-17428-2","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","56","Purchase Save Perf 1780107627699-17428-2","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","56","Purchase Save Perf 1780107627699-17428-2","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107627699-17428-2"",""purchase-save-perf-1780107627699-17428-2"",""PSP-1780107627699-17428-2""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","56","Purchase Save Perf 1780107627699-17428-2","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","56","Purchase Save Perf 1780107627699-17428-2","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","56","Purchase Save Perf 1780107627699-17428-2","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107627699-17428-2"",""purchase-save-perf-1780107627699-17428-2"",""PSP-1780107627699-17428-2""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","56","Purchase Save Perf 1780107627699-17428-2","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","57","Purchase Save Perf 1780107627699-17428-3","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","57","Purchase Save Perf 1780107627699-17428-3","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","57","Purchase Save Perf 1780107627699-17428-3","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","57","Purchase Save Perf 1780107627699-17428-3","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","57","Purchase Save Perf 1780107627699-17428-3","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107627699-17428-3"",""purchase-save-perf-1780107627699-17428-3"",""PSP-1780107627699-17428-3""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","57","Purchase Save Perf 1780107627699-17428-3","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","57","Purchase Save Perf 1780107627699-17428-3","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","57","Purchase Save Perf 1780107627699-17428-3","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107627699-17428-3"",""purchase-save-perf-1780107627699-17428-3"",""PSP-1780107627699-17428-3""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","57","Purchase Save Perf 1780107627699-17428-3","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","58","Purchase Save Perf 1780107627699-17428-4","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","58","Purchase Save Perf 1780107627699-17428-4","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
"medium","Missing category","58","Purchase Save Perf 1780107627699-17428-4","","","","Category is missing.","","false","true","fill category manually","Manual review required."
"medium","Missing English search keywords","58","Purchase Save Perf 1780107627699-17428-4","","","","English search keywords are missing.","","false","true","add English search keywords","Manual review required."
"medium","Search discoverability failures","58","Purchase Save Perf 1780107627699-17428-4","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107627699-17428-4"",""purchase-save-perf-1780107627699-17428-4"",""PSP-1780107627699-17428-4""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing main images","58","Purchase Save Perf 1780107627699-17428-4","","","","main image missing","","false","true","upload/fix main image or approve fallback","No main image fallback is available in the catalog row."
"medium","Missing alias keywords","58","Purchase Save Perf 1780107627699-17428-4","","","","No AI-friendly alias keywords are configured.","","false","true","add AI-friendly alias keywords","Manual review required."
"medium","Low AI recommendation confidence","58","Purchase Save Perf 1780107627699-17428-4","","","","{""best_self_score"":0,""queries"":[""Purchase Save Perf 1780107627699-17428-4"",""purchase-save-perf-1780107627699-17428-4"",""PSP-1780107627699-17428-4""]}","","false","true","improve aliases and keyword coverage","Manual review required."
"medium","Missing product type","58","Purchase Save Perf 1780107627699-17428-4","","","","Product type is missing.","","false","true","fill product type manually","Manual review required."
"medium","Missing Arabic search keywords","59","Purchase Save Perf 1780107627699-17428-5","","","","Arabic search keywords are missing.","","false","true","add Arabic search keywords","Manual review required."
"medium","Missing brand","59","Purchase Save Perf 1780107627699-17428-5","","","","Brand is missing.","","false","true","fill brand manually","Manual review required."
